sample_id,sampling_id,sample_type,code,property,date,amphibian_spp,amphibian_svl,amphibian_weight,amphibian_sex,amphibian_age,amphibian_notes,pcr_ct,pcr_qty,pcr_ipc_ct,pcr_inhibited,infected,zsp_eq,vernal
cln_643,Jun_22,swab,CABIN,Blue Oak Ranch Reserve,6/17/22,BUBO,92.6,74,m,adult,,0,0,32.645,0,0,0,0
cln_644,Jun_22,swab,CABIN,Blue Oak Ranch Reserve,6/17/22,RACA,84.7,64,NA,juvenile,super lethargic,31.6185,1.99844,31.4247,0,1,159.875,0
cln_645,Jun_22,swab,CABIN,Blue Oak Ranch Reserve,6/17/22,RACA,89.7,69,NA,juvenile,lots of mucus,0,0,32.5121,0,0,0,0
cln_646,Jun_22,swab,CABIN,Blue Oak Ranch Reserve,6/17/22,RACA,87.7,60,NA,juvenile,,0,0,32.7621,0,0,0,0
cln_647,Jun_22,swab,CABIN,Blue Oak Ranch Reserve,6/17/22,RACA,75.1,43,NA,juvenile,,0,0,32.9794,0,0,0,0
cln_648,Jun_22,swab,BARN,Blue Oak Ranch Reserve,6/17/22,PSRE,24.1,0.75,NA,juvenile,,0,0,32.5593,0,0,0,1
cln_649,Jun_22,swab,BARN,Blue Oak Ranch Reserve,6/17/22,PSRE,23.9,1,NA,juvenile,,0,0,32.3889,0,0,0,1
cln_650,Jun_22,swab,BARN,Blue Oak Ranch Reserve,6/17/22,PSRE,21.1,0.5,NA,juvenile,,0,0,32.3079,0,0,0,1
cln_651,Jun_22,swab,BARN,Blue Oak Ranch Reserve,6/17/22,PSRE,17.5,0.5,NA,juvenile,,0,0,32.8291,0,0,0,1
cln_652,Jun_22,swab,BARN,Blue Oak Ranch Reserve,6/17/22,PSRE,20.7,0.5,NA,juvenile,,0,0,32.5688,0,0,0,1
cln_653,Jun_22,swab,BARN,Blue Oak Ranch Reserve,6/17/22,PSRE,22.9,0.75,NA,juvenile,,0,0,32.8699,0,0,0,1
cln_654,Jun_22,swab,BARN,Blue Oak Ranch Reserve,6/17/22,PSRE,22.3,0.75,NA,juvenile,,0,0,33.2302,0,0,0,1
cln_655,Jun_22,swab,BARN,Blue Oak Ranch Reserve,6/17/22,PSRE,23.7,1,NA,juvenile,,0,0,32.9077,0,0,0,1
cln_656,Jun_22,swab,BARN,Blue Oak Ranch Reserve,6/17/22,PSRE,21.2,0.75,NA,juvenile,,0,0,32.5603,0,0,0,1
cln_657,Jun_22,swab,BARN,Blue Oak Ranch Reserve,6/17/22,PSRE,24.9,1,NA,juvenile,,0,0,32.7761,0,0,0,1
cln_658,Jun_22,swab,GDPND008,Garin Dry Creek Regional Park,6/19/22,PSRE,21.4,1,NA,juvenile,windy,0,0,32.5056,0,0,0,1
cln_659,Jun_22,swab,GDPND008,Garin Dry Creek Regional Park,6/19/22,PSRE,18.9,0.5,NA,juvenile,windy,0,0,32.2144,0,0,0,1
cln_660,Jun_22,swab,GDPND008,Garin Dry Creek Regional Park,6/19/22,PSRE,18.7,0.5,NA,juvenile,"windy, 45",0,0,32.6095,0,0,0,1
cln_661,Jun_22,swab,GDPND008,Garin Dry Creek Regional Park,6/19/22,PSRE,21.7,0.95,NA,juvenile,windy,0,0,32.9752,0,0,0,1
cln_662,Jun_22,swab,GDPND008,Garin Dry Creek Regional Park,6/19/22,PSRE,20,0.75,NA,juvenile,windy,0,0,32.5019,0,0,0,1
cln_663,Jun_22,swab,GDPND008,Garin Dry Creek Regional Park,6/19/22,PSRE,20.1,0.5,NA,juvenile,44,0,0,32.7682,0,0,0,1
cln_664,Jun_22,swab,GDPND008,Garin Dry Creek Regional Park,6/19/22,PSRE,20.2,0.75,NA,juvenile,,0,0,32.8025,0,0,0,1
cln_665,Jun_22,swab,GDPND008,Garin Dry Creek Regional Park,6/19/22,PSRE,21.3,0.75,NA,juvenile,,0,0,33.0634,0,0,0,1
cln_666,Jun_22,swab,GDPND008,Garin Dry Creek Regional Park,6/19/22,PSRE,18.6,0.5,NA,juvenile,45,0,0,32.7708,0,0,0,1
cln_667,Jun_22,swab,GDPND008,Garin Dry Creek Regional Park,6/19/22,PSRE,19.5,0.75,NA,juvenile,45,0,0,32.8125,0,0,0,1
cln_668,Jun_22,swab,GDPND006,Garin Dry Creek Regional Park,6/20/22,PSRE,17.6,0.75,NA,juvenile,windy,0,0,32.5675,0,0,0,0
cln_669,Jun_22,swab,GDPND006,Garin Dry Creek Regional Park,6/20/22,PSRE,15.5,0.75,NA,juvenile,"windy, 45",0,0,32.6163,0,0,0,0
cln_670,Jun_22,swab,GDPND006,Garin Dry Creek Regional Park,6/20/22,PSRE,16.9,0.5,NA,juvenile,"windy, may have lost drop of water",0,0,32.639,0,0,0,0
cln_671,Jun_22,swab,GDPND006,Garin Dry Creek Regional Park,6/20/22,PSRE,17,1,NA,juvenile,windy,0,0,32.6916,0,0,0,0
cln_672,Jun_22,swab,GDPND006,Garin Dry Creek Regional Park,6/20/22,PSRE,19.2,0.75,NA,juvenile,windy,0,0,33.1369,0,0,0,0
cln_673,Jun_22,swab,GDPND006,Garin Dry Creek Regional Park,6/20/22,PSRE,16,0.5,NA,juvenile,windy,0,0,33.0267,0,0,0,0
cln_674,Jun_22,swab,GDPND006,Garin Dry Creek Regional Park,6/20/22,PSRE,17.4,0.75,NA,juvenile,windy,0,0,32.8556,0,0,0,0
cln_675,Jun_22,swab,GDPND006,Garin Dry Creek Regional Park,6/20/22,PSRE,15.5,0.75,NA,juvenile,windy,0,0,32.7141,0,0,0,0
cln_676,Jun_22,swab,GDPND006,Garin Dry Creek Regional Park,6/20/22,PSRE,18.6,0.75,NA,juvenile,windy,0,0,32.9097,0,0,0,0
cln_677,Jun_22,swab,GDPND006,Garin Dry Creek Regional Park,6/20/22,PSRE,18.6,0.75,NA,juvenile,windy,0,0,32.8736,0,0,0,0
cln_678,Jun_22,swab,GDPND005,Garin Dry Creek Regional Park,6/20/22,PSRE,16.1,0.5,NA,juvenile,45,0,0,32.4843,0,0,0,0
cln_679,Jun_22,swab,GDPND005,Garin Dry Creek Regional Park,6/20/22,PSRE,18.9,0.75,NA,juvenile,,0,0,32.6683,0,0,0,0
cln_680,Jun_22,swab,GDPND005,Garin Dry Creek Regional Park,6/20/22,PSRE,18.4,0.75,NA,juvenile,45,0,0,32.558,0,0,0,0
cln_681,Jun_22,swab,GDPND005,Garin Dry Creek Regional Park,6/20/22,PSRE,17.4,1.25,NA,juvenile,44,0,0,33.0017,0,0,0,0
cln_682,Jun_22,swab,PRPND010,Pleasanton Ridge Regional Park,6/21/22,PSRE,22.1,1,NA,juvenile,,0,0,32.938,0,0,0,0
cln_683,Jun_22,swab,PRPND010,Pleasanton Ridge Regional Park,6/21/22,PSRE,21.1,1,NA,juvenile,,0,0,32.7218,0,0,0,0
cln_684,Jun_22,swab,PRPND010,Pleasanton Ridge Regional Park,6/21/22,PSRE,19.6,0.5,NA,juvenile,,0,0,33.0988,0,0,0,0
cln_685,Jun_22,swab,PRPND010,Pleasanton Ridge Regional Park,6/21/22,PSRE,17.5,0.5,NA,juvenile,,0,0,33.0013,0,0,0,0
cln_686,Jun_22,swab,PRPND010,Pleasanton Ridge Regional Park,6/21/22,PSRE,20.1,0.75,NA,juvenile,,0,0,32.8584,0,0,0,0
cln_687,Jun_22,swab,PRPND010,Pleasanton Ridge Regional Park,6/21/22,PSRE,20.9,0.75,NA,juvenile,,0,0,32.8141,0,0,0,0
cln_688,Jun_22,swab,PRPND010,Pleasanton Ridge Regional Park,6/21/22,PSRE,20.9,0.75,NA,juvenile,,0,0,32.5863,0,0,0,0
cln_689,Jun_22,swab,PRPND010,Pleasanton Ridge Regional Park,6/21/22,PSRE,20.5,0.75,NA,juvenile,,0,0,32.7347,0,0,0,0
cln_690,Jun_22,swab,PRPND010,Pleasanton Ridge Regional Park,6/21/22,PSRE,21.5,0.5,NA,juvenile,,0,0,32.7193,0,0,0,0
cln_691,Jun_22,swab,PRPND010,Pleasanton Ridge Regional Park,6/21/22,PSRE,18.6,0.5,NA,juvenile,,0,0,32.8256,0,0,0,0
cln_692,Jun_22,swab,PRPND010,Pleasanton Ridge Regional Park,6/21/22,BUBO,27.4,1.75,NA,juvenile,,0,0,32.8308,0,0,0,0
cln_693,Jun_22,swab,PRPND010,Pleasanton Ridge Regional Park,6/21/22,BUBO,24.7,0.75,NA,juvenile,,34.547,0.294817,32.2468,0,1,23.585,0
cln_694,Jun_22,swab,PRPND010,Pleasanton Ridge Regional Park,6/21/22,BUBO,25.3,1.25,NA,juvenile,,36.3463,0.0909673,32.3911,0,1,7.277,0
cln_695,Jun_22,swab,PRPND010,Pleasanton Ridge Regional Park,6/21/22,BUBO,25.8,1.25,NA,juvenile,,0,0,33.2152,0,0,0,0
cln_696,Jun_22,swab,PRPND010,Pleasanton Ridge Regional Park,6/21/22,BUBO,24.7,1.25,NA,juvenile,,0,0,33.6237,0,0,0,0
cln_697,Jun_22,swab,PRPND010,Pleasanton Ridge Regional Park,6/21/22,BUBO,23.9,0.75,NA,juvenile,weird lump on belly,0,0,32.815,0,0,0,0
cln_698,Jun_22,swab,PRPND010,Pleasanton Ridge Regional Park,6/21/22,BUBO,23.2,1,NA,juvenile,,0,0,32.8609,0,0,0,0
cln_699,Jun_22,swab,PRPND010,Pleasanton Ridge Regional Park,6/21/22,BUBO,24.6,1.5,NA,juvenile,,0,0,32.8497,0,0,0,0
cln_700,Jun_22,swab,PRPND010,Pleasanton Ridge Regional Park,6/21/22,BUBO,23.3,1.25,NA,juvenile,,34.1732,0.376371,32.8812,0,1,30.11,0
cln_701,Jun_22,swab,PRPND010,Pleasanton Ridge Regional Park,6/21/22,BUBO,26.2,1.25,NA,juvenile,,0,0,32.6215,0,0,0,0
cln_702,Jun_22,swab,PRPND009,Pleasanton Ridge Regional Park,6/21/22,PSRE,16.5,0.5,NA,juvenile,,0,0,34.335,0,0,0,0
cln_703,Jun_22,swab,PRPND009,Pleasanton Ridge Regional Park,6/21/22,PSRE,17.2,0.5,NA,juvenile,,0,0,34.4732,0,0,0,0
cln_704,Jun_22,swab,PRPND009,Pleasanton Ridge Regional Park,6/21/22,PSRE,17.5,0.25,NA,juvenile,,0,0,34.5612,0,0,0,0
cln_705,Jun_22,swab,PRPND009,Pleasanton Ridge Regional Park,6/21/22,PSRE,19.3,1,NA,juvenile,,0,0,33.5663,0,0,0,0
cln_706,Jun_22,swab,PRPND009,Pleasanton Ridge Regional Park,6/21/22,PSRE,18.3,0.5,NA,juvenile,,0,0,34.5413,0,0,0,0
cln_707,Jun_22,swab,PRPND009,Pleasanton Ridge Regional Park,6/21/22,PSRE,18.2,0.5,NA,juvenile,,35.4111,0.213713,33.71,0,1,17.097,0
cln_708,Jun_22,swab,PRPND009,Pleasanton Ridge Regional Park,6/21/22,PSRE,20,0.75,NA,juvenile,,0,0,34.8944,0,0,0,0
cln_709,Jun_22,swab,PRPND009,Pleasanton Ridge Regional Park,6/21/22,PSRE,16.7,0.25,NA,juvenile,,0,0,34.2581,0,0,0,0
cln_710,Jun_22,swab,PRPND009,Pleasanton Ridge Regional Park,6/21/22,PSRE,18.9,0.75,NA,juvenile,,0,0,33.8345,0,0,0,0
cln_711,Jun_22,swab,PRPND009,Pleasanton Ridge Regional Park,6/21/22,PSRE,20.4,0.5,NA,juvenile,,0,0,33.8588,0,0,0,0
cln_712,Jun_22,swab,PRPND009,Pleasanton Ridge Regional Park,6/21/22,BUBO,20.5,0.5,NA,juvenile,,0,0,32.2569,0,0,0,0
cln_713,Jun_22,swab,PRPND009,Pleasanton Ridge Regional Park,6/21/22,BUBO,18.5,0.25,NA,juvenile,,0,0,32.484,0,0,0,0
cln_714,Jun_22,swab,PRPND009,Pleasanton Ridge Regional Park,6/21/22,BUBO,17.4,0,NA,juvenile,,0,0,34.182,0,0,0,0
cln_715,Jun_22,swab,PRPND009,Pleasanton Ridge Regional Park,6/21/22,BUBO,18,0.25,NA,juvenile,,0,0,32.6719,0,0,0,0
cln_716,Jun_22,swab,PRPND009,Pleasanton Ridge Regional Park,6/21/22,BUBO,16.8,0.75,NA,juvenile,,0,0,32.7045,0,0,0,0
cln_717,Jun_22,swab,PRPND009,Pleasanton Ridge Regional Park,6/21/22,BUBO,20.5,0.5,NA,juvenile,,0,0,34.0932,0,0,0,0
cln_718,Jun_22,swab,PRPND009,Pleasanton Ridge Regional Park,6/21/22,BUBO,17.4,0.25,NA,juvenile,,0,0,32.8358,0,0,0,0
cln_719,Jun_22,swab,PRPND009,Pleasanton Ridge Regional Park,6/21/22,BUBO,17.9,0.5,NA,juvenile,,0,0,33.7445,0,0,0,0
cln_720,Jun_22,swab,PRPND009,Pleasanton Ridge Regional Park,6/21/22,BUBO,19.9,0.25,NA,juvenile,,0,0,33.9339,0,0,0,0
cln_721,Jun_22,swab,PRPND009,Pleasanton Ridge Regional Park,6/21/22,BUBO,18.3,0.5,NA,juvenile,,0,0,32.8977,0,0,0,0
cln_722,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,16.9,0.5,NA,juvenile,45,0,0,33.7434,0,0,0,0
cln_723,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,12.2,0.75,NA,juvenile,45,0,0,34.4394,0,0,0,0
cln_724,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,15.5,0.25,NA,juvenile,45,0,0,33.8627,0,0,0,0
cln_725,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,18.4,0,NA,juvenile,46,0,0,34.1797,0,0,0,0
cln_726,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,15,0.25,NA,juvenile,45,0,0,33.6718,0,0,0,0
cln_727,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,15.6,0.25,NA,juvenile,45,0,0,33.7209,0,0,0,0
cln_728,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,22.5,1,NA,juvenile,46,0,0,33.2107,0,0,0,0
cln_729,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,21,0.75,NA,juvenile,46,0,0,34.2075,0,0,0,0
cln_730,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,15.7,0,NA,juvenile,45,0,0,33.6725,0,0,0,0
cln_731,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,14.1,0.25,NA,juvenile,45,0,0,34.7192,0,0,0,0
cln_732,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,PSRE,17.6,2.4,NA,juvenile,"rib infection, three legs on one side and 1.5 on other",0,0,33.7234,0,0,0,0
cln_733,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,26.6,1.5,NA,juvenile,"slight breeze during +F, -F done in the lab",0,0,34.2515,0,0,0,0
cln_734,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,27.5,2,NA,juvenile,"slight breeze during +F, -F done in the lab",0,0,33.955,0,0,0,0
cln_735,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,18.7,0.5,NA,juvenile,"slight breeze during +F, -F done in the lab",35.6642,0.182485,33.3629,0,1,14.599,0
cln_736,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,31,4,NA,juvenile,"slight breeze during +F, -F done in the lab",0,0,33.8178,0,0,0,0
cln_737,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,25.1,1.25,NA,juvenile,"slight breeze during +F, -F done in the lab",0,0,34.4283,0,0,0,0
cln_738,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,25.2,1.5,NA,juvenile,"slight breeze during +F, -F done in the lab",0,0,34.2888,0,0,0,0
cln_739,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,26.5,1.5,NA,juvenile,"slight breeze during +F, -F done in the lab",0,0,33.3878,0,0,0,0
cln_740,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,19.9,0.75,NA,juvenile,"slight breeze during +F, -F done in the lab",0,0,30.6205,0,0,0,0
cln_741,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,PSRE,21.8,0.5,NA,juvenile,"slight breeze during +F, -F done in the lab",0,0,34.1463,0,0,0,0
cln_742,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,20.4,2.5,NA,juvenile,,0,0,34.1818,0,0,0,0
cln_743,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,25.5,1.5,NA,juvenile,,0,0,33.9694,0,0,0,0
cln_744,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,32.4,3,NA,juvenile,,0,0,33.6018,0,0,0,0
cln_745,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,33.3,3.75,NA,juvenile,,0,0,33.8323,0,0,0,0
cln_746,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,19.9,0.5,NA,juvenile,,0,0,34.2335,0,0,0,0
cln_747,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,30.9,2.75,NA,juvenile,,0,0,34.5345,0,0,0,0
cln_748,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,31.1,2,NA,juvenile,,0,0,33.8595,0,0,0,0
cln_749,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,33,3,NA,juvenile,,0,0,34.3505,0,0,0,0
cln_750,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,24.6,1.25,NA,juvenile,,0,0,34.1529,0,0,0,0
cln_751,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,BUBO,27.9,2,NA,juvenile,,0,0,34.1817,0,0,0,0
cln_752,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,PSRE,20.1,0.5,NA,juvenile,,0,0,34.1373,0,0,0,0
cln_753,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,PSRE,21,0.75,NA,juvenile,,0,0,33.5766,0,0,0,0
cln_754,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,PSRE,20.5,0.25,NA,juvenile,,0,0,34.2702,0,0,0,0
cln_755,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,PSRE,21.4,0.5,NA,juvenile,,33.7295,0.610507,33.335,0,1,48.841,0
cln_756,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,PSRE,23.8,0.75,NA,juvenile,,0,0,34.8871,0,0,0,0
cln_757,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,PSRE,18.5,0.25,NA,juvenile,,0,0,33.7778,0,0,0,0
cln_758,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,PSRE,22.1,0.5,NA,juvenile,,0,0,33.7375,0,0,0,0
cln_759,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,PSRE,21.5,0.5,NA,juvenile,,0,0,34.3972,0,0,0,0
cln_760,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,PSRE,18.2,0.25,NA,juvenile,,0,0,33.6759,0,0,0,0
cln_761,Jun_22,swab,PRPND004,Pleasanton Ridge Regional Park,6/22/22,PSRE,18.7,0.5,NA,juvenile,,0,0,34.4342,0,0,0,0
cln_762,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,PSRE,19.9,0.5,NA,juvenile,,0,0,33.1808,0,0,0,0
cln_763,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,PSRE,21.1,0.75,NA,juvenile,46,0,0,33.8117,0,0,0,0
cln_764,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,PSRE,22.8,0.75,NA,juvenile,45,0,0,34.2246,0,0,0,0
cln_765,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,PSRE,20.5,0.75,NA,juvenile,45,0,0,33.3075,0,0,0,0
cln_766,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,PSRE,21.5,1.75,NA,juvenile,45,0,0,34.3681,0,0,0,0
cln_767,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,PSRE,20,1.5,NA,juvenile,,0,0,34.1666,0,0,0,0
cln_768,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,PSRE,24.3,0.75,NA,juvenile,46,0,0,33.5479,0,0,0,0
cln_769,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,PSRE,21.4,1,NA,juvenile,46,0,0,34.9161,0,0,0,0
cln_770,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,PSRE,21.4,0.75,NA,juvenile,43,0,0,34.3566,0,0,0,0
cln_771,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,PSRE,21.8,0.5,NA,juvenile,46,0,0,33.8775,0,0,0,0
cln_772,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,BUBO,20.5,0.5,NA,juvenile,46,0,0,33.631,0,0,0,0
cln_773,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,BUBO,20.1,0.5,NA,juvenile,46,0,0,34.1038,0,0,0,0
cln_774,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,BUBO,20.8,0.75,NA,juvenile,46,0,0,34.4029,0,0,0,0
cln_775,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,BUBO,18.7,0.5,NA,juvenile,45,0,0,33.9403,0,0,0,0
cln_776,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,BUBO,18.5,0.5,NA,juvenile,45,0,0,34.5277,0,0,0,0
cln_777,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,BUBO,21.2,0.5,NA,juvenile,46,0,0,34.5888,0,0,0,0
cln_778,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,BUBO,20.2,0.5,NA,juvenile,46,0,0,34.2596,0,0,0,0
cln_779,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,BUBO,20.4,0.75,NA,juvenile,46,0,0,35.028,0,0,0,0
cln_780,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,BUBO,18.6,0.5,NA,juvenile,46,0,0,30.6366,0,0,0,0
cln_781,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,BUBO,20.8,0.75,NA,juvenile,46,0,0,30.6099,0,0,0,0
cln_782,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,BUBO,65.5,24.6,m,adult,male?,0,0,30.6636,0,0,0,0
cln_783,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,BUBO,70.1,32.5,m,adult,male,0,0,30.3036,0,0,0,0
cln_784,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,BUBO,75.1,40.5,m,adult,whiny,0,0,30.6277,0,0,0,0
cln_785,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,BUBO,88.9,63,m,adult,male,38.8124,0.0150244,30.5876,0,1,1.202,0
cln_786,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,BUBO,66,32,m,adult,male?,0,0,30.685,0,0,0,0
cln_787,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,RACA,125.3,215,NA,adult,"upon release ran in a circle and ran into Rachel's back, stole her seat pad",0,0,30.6497,0,0,0,0
cln_788,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,RACA,118.4,130,NA,adult,chill,0,0,30.2413,0,0,0,0
cln_789,Jun_22,swab,WEST,Blue Oak Ranch Reserve,6/22/22,RACA,134.6,220,NA,adult,,32.4462,0.976792,29.6776,0,1,78.143,0
cln_790,Jun_22,swab,GDPND009,Garin Dry Creek Regional Park,6/23/22,PSRE,15,0.25,NA,juvenile,45,0,0,30.4851,0,0,0,0
cln_791,Jun_22,swab,GDPND009,Garin Dry Creek Regional Park,6/23/22,PSRE,16.2,0.5,NA,juvenile,45,0,0,30.5677,0,0,0,0
cln_792,Jun_22,swab,GDPND009,Garin Dry Creek Regional Park,6/23/22,PSRE,16,0.5,NA,juvenile,45,0,0,30.4515,0,0,0,0
cln_793,Jun_22,swab,GDPND009,Garin Dry Creek Regional Park,6/23/22,PSRE,15.9,0.25,NA,juvenile,46,0,0,30.0644,0,0,0,0
cln_794,Jun_22,swab,GDPND009,Garin Dry Creek Regional Park,6/23/22,PSRE,16,-2.45,NA,juvenile,46,0,0,30.4321,0,0,0,0
cln_795,Jun_22,swab,GDPND009,Garin Dry Creek Regional Park,6/23/22,PSRE,16.6,0.25,NA,juvenile,45,0,0,30.7624,0,0,0,0
cln_796,Jun_22,swab,GDPND009,Garin Dry Creek Regional Park,6/23/22,PSRE,15.9,0.5,NA,juvenile,46,0,0,34.7304,0,0,0,0
cln_797,Jun_22,swab,GDPND009,Garin Dry Creek Regional Park,6/23/22,PSRE,15.1,0.25,NA,juvenile,44,0,0,34.6091,0,0,0,0
cln_798,Jun_22,swab,GDPND009,Garin Dry Creek Regional Park,6/23/22,PSRE,15.8,0.25,NA,juvenile,46,0,0,33.894,0,0,0,0
cln_799,Jun_22,swab,GDPND009,Garin Dry Creek Regional Park,6/23/22,PSRE,14.3,0.25,NA,juvenile,46,0,0,33.6662,0,0,0,0
cln_800,Jun_22,swab,GRAMPS,Blue Oak Ranch Reserve,6/23/22,RADR,34.9,3.25,NA,juvenile,45,33.3854,0.756801,32.8435,0,1,60.544,0
cln_801,Jun_22,swab,GRAMPS,Blue Oak Ranch Reserve,6/23/22,RADR,94.8,80,NA,adult,called,36.389,0.116075,33.7441,0,1,9.286,0
cln_802,Jun_22,swab,GRAMPS,Blue Oak Ranch Reserve,6/23/22,RADR,78,52,NA,juvenile,called,0,0,34.2806,0,0,0,0
cln_803,Jun_22,swab,GRAMPS,Blue Oak Ranch Reserve,6/23/22,PSRE,18.8,NA,NA,juvenile,"46 lost water, weight discounted",0,0,34.3275,0,0,0,0
cln_804,Jun_22,swab,GRAMPS,Blue Oak Ranch Reserve,6/23/22,PSRE,21.2,0.5,NA,juvenile,46,0,0,30.6866,0,0,0,0
cln_805,Jun_22,swab,GRAMPS,Blue Oak Ranch Reserve,6/23/22,PSRE,18.1,0.25,NA,juvenile,45,0,0,30.7958,0,0,0,0
cln_806,Jun_22,swab,GRAMPS,Blue Oak Ranch Reserve,6/23/22,PSRE,18.2,0.5,NA,juvenile,46,0,0,32.1367,0,0,0,0
cln_807,Jun_22,swab,GRAMPS,Blue Oak Ranch Reserve,6/23/22,PSRE,20.2,0.5,NA,juvenile,46,0,0,32.5161,0,0,0,0
cln_808,Jun_22,swab,GRAMPS,Blue Oak Ranch Reserve,6/23/22,PSRE,19.5,0.5,NA,juvenile,46,0,0,32.2561,0,0,0,0
cln_809,Jun_22,swab,GRAMPS,Blue Oak Ranch Reserve,6/23/22,PSRE,18,0.25,NA,juvenile,46,0,0,32.2464,0,0,0,0
cln_810,Jun_22,swab,GRAMPS,Blue Oak Ranch Reserve,6/23/22,PSRE,20.6,0.5,NA,juvenile,46,0,0,32.2766,0,0,0,0
cln_811,Jun_22,swab,GRAMPS,Blue Oak Ranch Reserve,6/23/22,PSRE,18.1,0.25,NA,juvenile,46,0,0,32.3516,0,0,0,0
